channel_name,channel_id,channel_url,channel_description,channel_join_date,subscriber_count,video_id,video_url,title,description,published_at,tags,view_count,like_count,dislike_count,comment_count,duration_seconds,views_per_sub,like_per_view,dislike_per_view,comment_per_view,video_count,avg_views_per_sub,avg_like_per_view,avg_dislike_per_view,avg_comment_per_view
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,_3ogPZICG6c,https://www.youtube.com/watch?v=_3ogPZICG6c,"Intel-Powered 2in1 Devices: Work Hard, Play Hard | Intel","A laptop when you need it, a tablet when you want it, the Intel-powered 2 in 1

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel: 
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Intel-powered 2in1 devices: work hard, play hard | Intel
https://www.youtube.com/intel",2014-05-06T22:33:27Z,"intel powered 2in1 devices work hard,play hard,laptop,tablet,silicon innovation,develops technologies,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",850480,64.0,,6,31,1.5133096085409252,7.52516226131126e-05,,7.054839619979306e-06,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,DRNkLBMw3A8,https://www.youtube.com/watch?v=DRNkLBMw3A8,Serena Williams x Metro Boomin In “Champion Sound” | Intel,"Metro Boomin has worked with the top artists in the game. Now he’s partnered with Intel to create a one-of-a-kind warm up track for Serena Williams. Watch more at intel.com/upgrade.

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel:
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

 Serena Williams x Metro Boomin in “Champion Sound” | Intel
https://www.youtube.com/intel",2017-05-16T19:08:26Z,"serena williams x metro boomin in champion sound,silicon innovation,develops technologies,products,upgrade,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",702565,438.0,,31,81,1.2501156583629893,0.0006234298605822949,,4.412403122842726e-05,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,zgnJqYdJOdM,https://www.youtube.com/watch?v=zgnJqYdJOdM,Intel's Goodbye Roulette Game | Intel,"Watch 20 outrageous ways to say goodbye to your old PC! Are you spending more time waiting and less time doing? Running out of battery before you run out of ideas? Or is your computer just weighing you down? Then it's time to say goodbye to the old. Spin the Roulette wheel to find your favorite goodbye at http://intel.com/refresh.

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel: 
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Intel's Goodbye Roulette Game | Intel
https://www.youtube.com/intel",2014-07-24T16:57:32Z,"intels goodbye roulette game,outrageous,goodbye,computer,battery,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",685329,49.0,,6,43,1.2194466192170819,7.149850655670488e-05,,8.75491917020876e-06,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,hPf9vHd4dtk,https://www.youtube.com/watch?v=hPf9vHd4dtk,Wearable Takes Flight On Stage At CES 2015 | Intel,"Fly Nixie Fly! The winner of the first ever Intel Make it Wearable Challenge takes flight at CES 2015. More about Nixie: http://flynixie.com/ 
 
See more of Nixie at CES 2015: http://intel.ly/1xSmxiM
 
Learn more about Nixie in the Make it Wearable Challenge from Intel: http://intel.ly/17jn9p1

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel: 
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Wearable Takes Flight on Stage at CES 2015 | Intel
https://www.youtube.com/intel",2015-01-07T20:15:49Z,"wearable takes flight on stage at ces 2015,fly nixie fly,wearable,flight,microprocessor,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",1225713,435.0,,19,31,2.1809839857651245,0.00035489547716308794,,1.550118176114637e-05,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,O6w23qZ5-N4,https://www.youtube.com/watch?v=O6w23qZ5-N4,Ch. 2: Preserving A Legacy: With Drones | Intel,"One team, on a mission to preserve an iconic world wonder: the Great Wall of China. Leveraging Intel drone technology, they are able to collect data in a way that's never been done before.

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel:
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Ch. 2: Preserving A Legacy: With Drones | Intel
https://www.youtube.com/intel",2018-07-16T17:57:46Z,"ch 2 preserving a legacy with drones,fighting steep cliffs,vegetation,and centuries of degradation,one team is attempting the impossible,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",7755133,143.0,,8,80,13.799169039145907,1.8439400072184448e-05,,1.031574829213116e-06,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,THhrq58cxgI,https://www.youtube.com/watch?v=THhrq58cxgI,Introducing 13th Gen Intel Core Processors for Desktop | Intel,"With the new 13th Gen Intel® Core™ processors, you can tap into your peak potential with blazing-fast speed and more performance. Be more at https://www.intel.com/13thGen

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel:
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel:
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER:  https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Introducing 13th Gen Intel Core Processors for Desktop | Intel
https://www.youtube.com/intel",2022-09-27T16:29:51Z,"Intel,Internet of Things,Intel Software,Software,intel laptop,computer processor,computer hardware,intel commercial,iot,intel edison,best laptop,bluetooth,bluetooth technology,flash memory,microprocessors,PC laptops,PC computers,PC,microchip,the making of a microchip,intel core,intel i9,intel santa clara,computers for business,13th Gen Intel Core Processors",479113,11124.0,,876,97,0.8525142348754449,0.02321790475315844,,0.0018283786914569215,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,he6LbVTjqk4,https://www.youtube.com/watch?v=he6LbVTjqk4,Preserving A Legacy: With Artificial Intelligence | Intel,"Can artificial intelligence play a role in saving a 600 - year old landmark?

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel:
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Preserving A Legacy: With Artificial Intelligence | Intel
https://www.youtube.com/intel",2018-07-16T17:53:15Z,"preserving a legacy with artificial intelligence,600 year old landmark,silicon innovation,develops technologies,products and initiatives,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",395791,30.0,,0,31,0.7042544483985765,7.579758003592805e-05,,0.0,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,O9cjItLJv-A,https://www.youtube.com/watch?v=O9cjItLJv-A,Look Inside.™: In Pursuit Of Conflict-Free | Intel,"Intel's quest to eliminate from our supply chain conflict minerals that fund violence gives people a 'conflict-free' choice. By reconnecting the dots across the globe, Intel proudly manufactures processors that are DRC conflict-free. Learn more at http://intel.com/conflictfree #conflictfree

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel: 
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Look Inside.™: In Pursuit of Conflict-Free | Intel
https://www.youtube.com/intel",2016-06-22T19:03:23Z,"look inside in pursuit of conflictfree,manufactures processors,fund violence,innovation,develops technologies,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",917861,188.0,,22,72,1.6332046263345197,0.00020482404198457065,,2.3968770870534864e-05,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,SWpt73zjjnY,https://www.youtube.com/watch?v=SWpt73zjjnY,Wish You'd Bought The Better PC? | Intel,"Find out what you need to know before you buy your next PC - http://intel.ly/1sk1Ryg
 
 You can't rewind regret.

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel: 
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Wish you'd bought the better PC? | Intel
https://www.youtube.com/intel",2014-09-10T15:51:08Z,"wish youd bought the better pc,next pc,youtube,subscribe,technologies,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",1195952,41.0,,4,30,2.1280284697508898,3.4282312333605364e-05,,3.3446158374249135e-06,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,wfcs71K3vGM,https://www.youtube.com/watch?v=wfcs71K3vGM,Making of Pale Blue Dot: Sound Design (Ep. 3) | Intel,"From the whir of space rocks flying by to the crunch of boots on the surface of the moon, sound is what brings reality to virtual worlds. See how professionals design lifelike soundscapes for VR experiences in this behind-the-scenes look at Pale Blue Dot, powered by Intel tech.

About Pale Blue Dot:
Pale Blue Dot is an exploration of the cosmos – from our solar system to the edge of the cosmic horizon. We ultimately look back at Earth, our pale blue dot, to reflect on our place in the universe.
 
Director: Eliza McNitt
Visual Effects: The Endless Collective
Sound Designer: Dr. Terence Caulkins, Arup SoundLab
Composer: Elliot Cole

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel:
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Making of Pale Blue Dot: Sound Design (Ep. 3) | Intel
https://www.youtube.com/intel",2017-11-17T20:00:00Z,"making of pale blue dot sound design ep 3,pale blue dot,sound design,virtual worlds,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",657032,87.0,,10,94,1.1690960854092527,0.00013241364195351217,,1.5219958845231283e-05,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,4Aq1JhiZyW8,https://www.youtube.com/watch?v=4Aq1JhiZyW8,Papercraft With Worry Birds Meet The Makers | Intel,"Do-it-yourself papercraft and basic components give these Worry Birds their structure, but it's Intel Galileo that truly makes them wise. The Worry Birds, created by Lucas Ainsworth, use sensors to follow you with their heads, while connecting to the web to track hashtags and flap their wings as the hashtags trend online.
 
Learn more about Intel Galileo: http://www.intel.com/Galileo
Learn more about Intel Edison: http://www.intel.com/Edison

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel: 
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Papercraft With Worry Birds Meet The Makers | Intel
https://www.youtube.com/intel",2015-11-17T18:30:00Z,"papercraft with worry birds meet the makers,papercraft,worry birds,heads,intel galileo,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",711234,170.0,,11,79,1.2655409252669039,0.00023902119414988596,,1.5466077268522032e-05,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,awIgiwpS9Xg,https://www.youtube.com/watch?v=awIgiwpS9Xg,"The Tech Behind Metro Boomin's ""Champion Sound"" | Intel","When it comes to expressing your creativity, having a new computer with the latest features is key. See producer Metro Boomin's warm-up track for Serena Williams at intel.com/upgrade

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel:
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

The Tech Behind Metro Boomin's ""Champion Sound"" | Intel
https://www.youtube.com/intel",2017-06-05T20:59:59Z,"the tech behind metro boomins champion sound,creativity,computer,silicon innovation,develops technologies,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",1856198,183.0,,12,55,3.3028434163701066,9.858862039502252e-05,,6.464827566886722e-06,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,k0fSH_xRFIA,https://www.youtube.com/watch?v=k0fSH_xRFIA,Intel-based Product Innovation | Intel,"3 new Intel-based devices to enrich your life: Portable All-in-One, 2 in 1, and Tablet

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel: 
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Intel-based Product Innovation | Intel
https://www.youtube.com/intel",2014-04-30T21:13:19Z,"intel based product innovation,portable,silicon innovation,develops technologies,products,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",1115506,68.0,,3,31,1.9848861209964412,6.095888323325917e-05,,2.689362495584963e-06,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,g-Shwx28_7s,https://www.youtube.com/watch?v=g-Shwx28_7s,"Flying Robots Battle At ""Game Of Drones"" Meet The Makers | Intel","Kyle Ettinger is a pilot in the Bay Area, California-based Aerial Sports League, Game of Drones. In this episode of Meet the Makers, Kyle explains the basics of flying robot battle as well as detailing some of the rationale that went into his unique drone build. 
 
Check out Kyle's story, and stay tuned for more Meet the Makers episodes on YouTube. 
 
Learn more about Intel Edison: http://www.intel.com/Edison 

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel: 
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Flying Robots Battle At ""Game Of Drones"" Meet The Makers | Intel
https://www.youtube.com/intel",2015-06-30T22:00:01Z,"flying robots battle at game of drones meet the makers,pilot,robot,episode,sports,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",1860534,445.0,,19,82,3.31055871886121,0.00023917864441069068,,1.0212121896186793e-05,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,zP-iVvDSn0Q,https://www.youtube.com/watch?v=zP-iVvDSn0Q,Intel Evo does it all: The Tech Test with Corinne & Jamie Foxx | Intel,"Intel Evo: Touchscreen. Wi-Fi 6. Next-level battery life. Intel Evo laptops can do it all — we think Corinne Foxx just might be able to pass her Dad’s tech test.

Explore Intel Evo: http://intel.com/LaptopsEvolved

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel: 
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Intel Evo does it all: The Tech Test with Corinne & Jamie Foxx | Intel
https://www.youtube.com/intel",2021-10-10T15:29:51Z,"intel evo,laptop,speed,jamie foxx,discover intel,corinne foxx,intel evo does it all: the tech test with corinne & jamie foxx,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",8682489,468.0,,88,39,15.44926868327402,5.390159434696663e-05,,1.0135342526780052e-05,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,GGJIDPkKyx0,https://www.youtube.com/watch?v=GGJIDPkKyx0,Intel® WiDi Software Setup for Windows* 8.1 | Intel,"Provides step-by-step instructions to setup the Intel Wireless Display (Intel WiDi) software on Windows* 8.1-based devices, including updating drivers and pairing to display devices.

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel: 
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Intel® WiDi Software Setup for Windows* 8.1 | Intel
https://www.youtube.com/intel",2014-05-10T22:27:40Z,"intel widi software setup for windows 8.1,wireless display,software,silicon innovation,develops,technologies,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",290572,249.0,,35,74,0.5170320284697509,0.0008569304681800036,,0.00012045207384056275,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
